Id,age,domain1_var1,domain1_var2,domain2_var1,domain2_var2
10003,53.5838048033636,51.85810848458278,56.793635995466175,52.94053563411333,56.601389747176476
10006,66.5326295229651,55.55314878235024,59.27652424243042,51.8450905111326,48.298273229333546
10010,33.4046907187588,49.105207982126295,56.63679992709176,43.719938646110364,53.11037707557209
10011,51.9965142902002,52.12284367397477,57.32868934782557,53.181019068800936,51.06414194353282
10012,53.5838048033636,55.673356546440885,57.69644747045421,44.79264148766603,58.29161891375033
10013,50.42774666398021,51.53222449116541,61.97652824014303,45.175760349898994,57.22476213610869
10014,44.4239064182427,50.12951743927308,59.39234301940451,47.478108866823156,52.962954091629065
10016,51.9965142902002,53.67073361435436,58.45485001601529,51.67102618625674,53.426639741308136
10018,42.9411536893684,51.38375387711497,64.4462850560387,46.06587253388694,52.56652016837555
10020,66.5326295229651,53.16640064935116,63.6756177585589,49.4951697161544,48.872312368771375
10021,55.45697773245181,53.241898128012,60.75887561690485,51.97877952573642,50.455230928378064
10022,55.45697773245181,54.84623379251612,61.23002239867483,53.215572210465496,51.99142857542335
10023,38.617380566579705,49.668455324556454,60.272041901457946,44.7267911224765,56.3740171754956
10024,28.442741694208003,44.1710116811018,58.47184163171392,43.7749767912991,55.359816587857026
10027,42.9411536893684,52.61755332137002,61.23479957191983,47.98782152954762,53.33955319284112
10028,57.4360770738362,51.781532576125706,61.12155127763664,47.58485945740036,57.902079990461985
10029,64.2031069380242,55.094548962975075,57.225435691501005,50.06060711286968,52.9107409194252
10030,50.42774666398021,50.80389073583474,58.89855156665205,49.56783516804062,51.292549205962146
10033,44.4239064182427,52.328269252169406,60.840653272111474,44.13581845758613,53.01079313510318
10034,47.47020319119601,50.261707013516165,60.25005799648366,47.29792845946949,55.54802013223143
10035,66.5326295229651,54.865104172170106,56.5955912855335,48.344053970084275,55.043007741340254
10036,45.8882136033761,52.96064953013436,59.67225312455429,46.225174409565156,53.31319041935944
10037,55.45697773245181,55.182640905604494,57.27762880074047,48.42039985308584,48.10920613511052
10038,47.47020319119601,51.720851536040925,62.17323415534791,48.79524977380471,48.11641868671502
10043,64.2031069380242,53.98126482523567,62.54846475552736,48.32030826748705,57.421513895715094
10045,51.9965142902002,53.208149874765866,61.20303657506566,46.640794994767276,49.18078765775613
10047,66.5326295229651,56.59231099080379,59.1872616631557,48.85038172895444,53.40711886072555
10048,55.45697773245181,50.6302560596662,58.63030903477648,46.45089175270105,53.41297106789533
10050,57.4360770738362,52.385400589421025,57.19612191198058,48.09214650564678,53.48179204384837
10052,53.5838048033636,51.46155140819947,57.81198307680885,46.36416106795086,56.629783909876956
10053,42.9411536893684,50.39452237163991,57.389176391513026,50.33117740798048,59.82309796972432
10055,40.1293606590094,46.78629486116814,60.853210495449936,50.36203737842042,55.204601769278504
10057,42.9411536893684,51.25934030786096,59.925235633659135,50.1006662114073,45.944946115777256
10059,47.47020319119601,51.80710289627508,61.64345265601211,48.658047201611936,48.184311253634064
10060,55.45697773245181,51.907693127148065,57.19023096558252,53.249075791605975,53.7889064698476
10062,40.1293606590094,52.01427666987296,62.655557822619436,48.44783535551837,48.152535484020824
10066,55.45697773245181,49.780016823478796,59.81885074503054,48.93715760699197,50.70446153208753
10067,44.4239064182427,51.9982391336901,60.46002918574751,46.31852095531021,51.10627885205483
10069,38.617380566579705,47.09078889184315,61.81077770163357,44.980968835174345,52.26554912564619
10070,50.42774666398021,51.3136577600685,56.7482823928398,47.34644774105129,49.66642490109065
10077,40.1293606590094,47.45672550685789,59.54287546532674,47.634452293150254,51.171247379210826
10079,42.9411536893684,54.071700892195715,58.59423699947462,51.58376516212305,55.13791876955314
10083,64.2031069380242,57.85918003798008,57.703029882269526,52.9485763180502,57.347887231830384
10085,50.42774666398021,51.96311280055032,57.79859613507095,49.110984550983105,56.57710578798717
10087,42.9411536893684,55.893973036197615,58.81211798215032,45.616921599139935,54.41892965801696
10091,57.4360770738362,49.330192567095224,61.98968549344335,44.73962750091179,49.42634817163472
10093,53.5838048033636,52.756857871950274,59.544099424811456,45.282946461442464,51.22041869933507
10095,68.82092846881561,56.58673954593064,62.05233761144756,53.555450142637326,49.46951862933711
10096,55.45697773245181,54.25345292648567,56.56690688285129,49.32626662050109,53.72034430037479
10099,57.4360770738362,53.98561126312208,60.50476135712339,51.54613582642405,51.73791835905882
10100,42.9411536893684,50.29308794622712,61.357034816219816,43.241312968245715,54.44930451865726
10101,42.9411536893684,47.01325441159616,64.43092227119163,45.01281348977766,52.79535213964306
10102,61.8113816704625,58.77433344937656,59.190628905726214,50.94288005635191,54.57016455927171
10103,61.8113816704625,51.78794000455385,58.165687482980935,51.93249456603981,57.19865651677324
10104,36.9611738903941,48.75519363106076,60.89888643774213,45.46252487241151,56.66803261348985
10106,50.42774666398021,49.24081912333623,60.92182979051013,48.3521021710227,48.71962866252842
10107,55.45697773245181,52.13699967219406,61.96956288570864,49.92799120404968,50.307717592202046
10108,59.5808506667844,57.72897283345064,61.53938729086619,50.38897109467161,50.03241631588595
10109,53.5838048033636,55.15823068877799,60.729180171523396,48.78483635770215,51.71628557666341
10110,40.1293606590094,46.16657777317697,60.71213370440161,47.42598090379228,57.99714545529756
10112,68.82092846881561,52.784193823739464,59.86872304021908,53.48060244568814,48.89494189733841
10116,53.5838048033636,54.73878241195271,58.17457505331994,47.060359087360155,55.59456962870467
10117,36.9611738903941,49.506413351006756,56.66152951246916,43.93448000114337,47.53117637202285
10119,42.9411536893684,50.07417273558,61.32432192712983,48.57760182976115,50.34918283063518
10125,38.617380566579705,47.92333456949625,57.54741378176622,42.837403272216335,54.716545026871955
10126,45.8882136033761,52.331780166401614,58.91903653516256,50.64170205658296,58.153090785084814
10130,51.9965142902002,53.366022992145346,57.460209980477714,46.03718269290887,57.51765949581434
10131,33.4046907187588,47.88234709173736,60.97366091188272,42.2864527029389,57.41308166795231
10133,55.45697773245181,55.32072429883705,61.34842223705328,52.98753864418023,48.34862240147546
10135,44.4239064182427,51.46585210382512,60.2788436828345,44.11877403634719,50.4370676944661
10137,53.5838048033636,52.439142977640465,60.559686675123146,45.98469345650086,45.04495166670115
10141,45.8882136033761,51.18891945319334,64.95479195118622,44.634953727974946,51.380470527995094
10144,51.9965142902002,51.387470073671906,60.304472175937605,52.46655468857347,51.76419740395237
10145,48.948756262021504,50.166136603576355,61.9951014851996,49.48059097406549,53.16768467808204
10146,45.8882136033761,48.44196391268174,56.62008479407928,43.00188633329336,53.097371465842336
10147,44.4239064182427,53.327127857241784,62.20701970111488,45.622650550552464,51.717757610767755
10152,53.5838048033636,52.0299735211763,58.66308829152921,45.31671151293281,56.758836511736774
10156,79.4154379056055,57.73668803149037,57.39030907327468,53.39272334552168,46.8721272950103
10158,38.617380566579705,48.665803074176175,60.244361536256676,45.27109948873644,53.82681122975065
10159,55.45697773245181,53.735697807746064,59.155471206154175,48.944821504797325,50.071879590935296
10162,53.5838048033636,53.06424378308672,59.62901784086553,46.74136838724379,47.4647992295035
10165,30.997382663281805,46.082778184827426,60.26058553901859,41.05919922918068,54.154295025096076
10168,42.9411536893684,51.591834560583784,58.49539105842821,49.53285270463664,54.909711917802674
10169,51.9965142902002,49.61300988570811,62.83638752214854,54.014281333693454,50.823090564659566
10173,47.47020319119601,55.07603255470242,59.9037794240472,46.291915147090165,55.057032373704594
10176,50.42774666398021,53.670475016591176,59.190451447372105,48.03745767868392,53.55137703370863
10177,51.9965142902002,52.63578199570768,61.49854844443761,50.95337187849345,52.37353986203211
10178,57.4360770738362,53.2544921124489,62.747929488931206,51.79810262533364,49.04823219705452
10183,36.9611738903941,49.456313133595884,61.19839361937282,48.823891323400275,54.849365430818175
10190,47.47020319119601,49.169836777875844,59.48858342411469,49.30862289278503,49.74310531107381
10195,44.4239064182427,48.822529996250594,60.00154909427581,48.41245681809224,52.427985287172355
10199,51.9965142902002,49.70697718413892,60.32610300970561,51.76380756468618,51.497641092665795
10200,38.617380566579705,47.999231918495006,61.281965261298026,45.011466056691944,55.04859169458202
10205,30.997382663281805,50.82570677166975,61.34661616419225,42.284896282933545,55.09143541405643
10207,57.4360770738362,50.450202152358656,60.42240464286261,51.55087506493562,48.52108167121862
10211,41.5172025422158,49.87501043530783,62.15492084798568,41.76008628407849,54.63549492757357
10212,36.9611738903941,52.28721623523934,63.58708478646942,51.08255582554326,52.304217851354856
10214,64.2031069380242,57.91454367844046,61.36587439743601,53.27547996083749,53.907706884895475
10221,68.82092846881561,56.257191856176746,61.16702104405185,48.93491999213545,52.11466393556061
10224,59.5808506667844,53.76336220380094,58.9306763259514,50.91347031993978,52.18963417752779
10228,40.1293606590094,53.268908511915846,61.345127015993995,43.900350572810524,49.945270304221935
10233,59.5808506667844,55.03318456903437,59.390033124218405,51.64467267859529,50.811912896642255
10235,57.4360770738362,54.277864338822404,60.51850248517828,50.07576579854597,49.61584446252906
10238,45.8882136033761,48.3290430213878,60.252832608448756,46.41613978203549,49.723998694632854
10239,40.1293606590094,47.44101054071001,62.00594187752431,44.05329939133813,54.17278879080389
10241,59.5808506667844,53.373627897745564,58.26552929061672,46.74459696406127,52.22580398366845
10244,45.8882136033761,49.59204359247165,62.050034988045425,46.47534763130279,53.020548260161505
10246,53.5838048033636,56.55170452252797,59.77174057195203,50.67279576842971,47.2873987584225
10247,41.5172025422158,48.795997965286816,61.69819394512267,47.79660074570426,48.811053191117324
10248,44.4239064182427,54.66522237726478,61.827646644961824,47.39485830776508,51.06627350198169
10249,64.2031069380242,53.69917127632578,62.34329100678307,54.710944755175504,47.562721673033984
10251,48.948756262021504,51.94677766078985,59.87679012731577,49.74929983069718,51.753931376319066
10252,51.9965142902002,54.59652363981015,61.84188771020545,48.819059690491436,50.400150556292836
10254,45.8882136033761,50.7924425495616,60.12478750968493,44.332947222040005,47.66688276288349
10256,48.948756262021504,50.05073892990018,62.66163133735439,44.90340345338415,52.80627928166357
10258,55.45697773245181,55.7135073324209,60.02482413779273,47.6525017516617,55.87919057651539
10259,36.9611738903941,48.54300875460489,62.454814198528226,48.09916949792168,48.346877004197424
10261,33.4046907187588,49.746545275585355,56.262682876011105,43.84570437082979,52.71877812979943
10262,35.3265819044859,51.46426250546875,61.65641391204836,47.28515538679761,51.64921294895538
10264,38.617380566579705,50.59554555285785,61.52419662029821,42.65090504399584,54.167545686374204
10265,61.8113816704625,53.71556631987517,61.83514970622631,50.51444103553981,52.40591931467009
10266,45.8882136033761,47.992687306430966,60.52192007866191,47.379188705707854,56.96158727933141
10268,61.8113816704625,54.8926089556911,61.71838396677395,49.90281552175562,51.986065540732
10270,45.8882136033761,51.685412179934424,63.71907543063426,49.08936456383418,54.1768066992727
10274,40.1293606590094,49.80202492269996,61.14592223224138,45.25243179439142,53.585716597069386
10276,48.948756262021504,51.6510346623676,63.164721840633824,49.47950292578257,49.76172926972452
10280,53.5838048033636,53.313399317109536,60.99511652399746,52.26908647580422,53.07351395327971
10281,64.2031069380242,53.81037694788667,59.441291753456525,50.1019859724887,48.1235436736121
10282,36.9611738903941,51.12351050892457,62.1238825533774,46.87686626608809,55.69090163328498
10283,30.997382663281805,46.68599833061839,58.96275695284689,44.68111361378888,49.90985455167394
10285,53.5838048033636,53.51416259625954,58.25188467677132,48.40171019736702,48.87738397223421
10286,57.4360770738362,54.66950970461631,62.13496918903489,52.683346496507845,51.2030791988206
10287,25.39336168960061,43.537859284653216,59.83717819694795,44.91417340478015,55.82105230537624
10288,38.617380566579705,51.367333488967574,59.06378333635503,45.20980234626179,52.342319287140796
10293,35.3265819044859,50.01118333461233,59.8405984271299,44.157415063172635,50.81225212744263
10294,45.8882136033761,49.32135147885578,62.82021816939785,43.84911073703962,58.090711247360936
10295,35.3265819044859,46.934569844390005,63.21237207347416,42.28687248167143,54.492507069708424
10298,47.47020319119601,52.94138004755924,60.068125241859825,46.912643851211726,58.66222202489614
10300,44.4239064182427,49.30882153039129,61.35026675184026,48.21968916033456,48.966823890165955
10303,42.9411536893684,48.8754050001026,60.928364545692574,49.517507311664964,49.87282911011094
10305,33.4046907187588,46.69919953635724,58.8489855492284,43.05190949416584,56.179138450126544
10307,42.9411536893684,52.97047802551177,58.68958607089295,46.38930860055614,54.215145730241936
10310,66.5326295229651,56.37170449437878,57.60504326585756,48.33078143002651,56.68878249295636
10311,53.5838048033636,51.27291251991221,59.89581205725765,50.58394894537753,55.50853589630656
10312,48.948756262021504,49.63369139437051,60.51835709044897,46.412587680653886,49.582415288913595
10313,66.5326295229651,55.45313403360353,60.4631819907501,57.7799920831817,48.94670869753217
10315,44.4239064182427,44.91781021804516,61.94034695464017,46.74374836364956,50.76213812293413
10317,35.3265819044859,47.133541215666455,59.40263882612139,37.10594966818572,56.43307011225743
10319,48.948756262021504,52.83592093415242,60.554745569038836,44.90615889211088,49.72974436181022
10320,33.4046907187588,49.935072052907095,58.03275719273917,43.442305687787936,54.51722243451279
10321,47.47020319119601,51.03981664415464,61.63060494859218,45.74186764494338,50.185900318955895
10323,51.9965142902002,52.485995472608636,62.421091864054034,47.95135550875153,47.453220583286864
10324,57.4360770738362,55.688351064637864,58.74899636825228,52.35348808464713,53.45419276689525
10326,42.9411536893684,49.63673864297493,61.919064417114356,47.875840989958384,55.241808919517936
10330,40.1293606590094,48.85845223228174,64.36949126325287,47.63944837991292,49.82138214649314
10333,53.5838048033636,55.19367615441836,62.758779691148035,45.847841185283116,51.95068648413096
10335,40.1293606590094,46.621967610947884,59.53173280028247,42.34682347467663,52.36029375495716
10338,47.47020319119601,49.67402592912697,56.31852922068979,47.17376210313144,55.07676825422847
10341,48.948756262021504,56.0455904868677,60.41219860470964,47.6617672927529,50.956923808034276
10342,51.9965142902002,53.01422480617187,62.71158228717392,47.76265293070215,50.028349765347365
10344,59.5808506667844,55.346881626616685,64.62238078311097,51.102536623426026,57.661471173240436
10346,38.617380566579705,48.91926234539381,58.883915096357605,47.26408220373197,51.80027699332086
10347,48.948756262021504,51.67003262338681,61.39275804256221,47.64630003092312,54.45651181777837
10350,47.47020319119601,48.83960473864714,59.95428454788006,50.81259479970331,53.13981546752285
10352,71.413018125774,56.98081975891749,58.74131156044635,54.403078614790545,47.0057298864887
10353,50.42774666398021,55.38138528129636,60.4837016413816,43.7833056495521,54.84159390567937
10354,42.9411536893684,53.45417799074548,61.94864643295314,50.165729642646745,55.90130238483829
10355,38.617380566579705,47.460031504624006,60.454512192909725,45.75722505779165,51.6451541512241
10357,42.9411536893684,47.56424470840285,60.81352956078951,44.285656380842255,52.43106873283789
10359,53.5838048033636,48.45647811587916,61.653543337850806,50.74730512643112,56.137188500987975
10360,55.45697773245181,55.32215907127696,59.59481642229784,50.23313120854153,50.165187014255075
10362,64.2031069380242,58.061556246959256,57.156303860051224,51.82163709004856,52.873663801983746
10364,64.2031069380242,55.88657201099521,57.50665427199471,47.452142895892074,49.256722476374776
