age,domain1_var1,domain1_var2,domain2_var1,domain2_var2
56.70619017897572,54.13583581271389,59.09096634980821,53.08042639314387,50.58992170649585
59.36993761797395,51.171050478454454,63.732320680907804,46.31703533723833,58.14238131898295
61.82721337211906,54.085864585400934,57.10648575278677,53.5659940001569,54.16362489179887
38.69963698707176,45.83211071585427,64.78309494046827,37.45251031110209,44.907825580814574
37.82595513497503,37.943030326454995,57.560702618494396,50.58512927448987,54.25173336788806
54.39471155172999,55.55767027743202,62.34001555695973,49.119243064276624,43.216166767947385
64.2388551295464,55.19371631807,48.23672048191975,52.79336220142414,41.23301077721635
37.375733399930745,45.696448144430086,47.514305628527886,43.31348369809375,60.13769982394811
31.15276488358564,50.45426275776534,58.39980087593335,46.15583373251238,47.36632903455295
53.766179500151395,54.746916178104804,55.35776727968037,33.147215419361615,34.81301888959848
41.7743379613903,50.665894917899514,47.16248939086311,47.08778820357172,61.29227584116614
59.11523691709971,55.95092418065401,57.204711432663956,43.52006636053573,34.72641673455884
43.96107984689215,43.866394064076914,59.68681697554805,57.214031194985104,53.55232462042721
29.631271768883188,42.780292544437806,55.163143473981954,42.17716497030845,55.64314248656643
31.46922813813497,40.131494340292015,62.527454760971004,43.981660268070634,48.04369697614227
57.2351939831859,56.36986910165202,49.7033474832109,43.787243282804184,56.69803096896028
49.318836560730404,57.430786634725756,56.20748921771623,54.175776820448284,57.43399532266934
46.212628476447655,41.39645424739999,56.50615972269013,50.90173828081476,46.50392253370023
35.66508967931004,50.39975045451713,64.45144349828311,40.76314165049334,55.40443263501571
64.12706002765547,54.35188523880696,56.51623311865688,56.669540151220204,56.87848336285209
35.561670459600045,40.06387196120328,61.12147009441858,43.67721986785533,52.210397886316
33.511870111950216,56.80322811895414,46.66184244641948,44.132524236684894,59.737101301636486
59.24997550931161,49.65075611528097,52.95147363290615,36.5090678884239,57.59224214003841
61.853627865932864,53.081749954550226,63.896335218001965,47.09117310585389,63.13505926762518
63.35508112555765,47.449163409156235,57.71850810593561,47.38932719314393,59.7152774720753
47.60702746051399,54.93414950063347,55.991288770178116,52.53983962287792,60.87121231283719
59.383286738055766,45.675913580862,50.60572332542061,52.10425307073281,46.91740586125462
30.519967364001765,58.18850656920212,56.445947470190326,34.912565936291905,58.121936771511166
51.90981670916707,55.658448349715705,48.44161817153874,40.0641216795289,54.69363710832477
65.94174958680756,63.03378223425005,71.97973669275413,55.79407818142878,51.99345912316983
53.42174356426592,57.235665524660234,55.68889352577598,58.910223714148174,61.06923043419306
75.43845243413932,63.732354266983535,56.67259867823879,41.628793518364766,45.55575608044409
60.173181570794156,53.627871503541186,62.41879403040308,47.68822212126695,45.14753650806467
50.78161332322941,50.19690476319821,67.25899258944011,45.33768473571112,48.2235156938729
37.54560678057753,42.69045998966364,68.74986404209689,46.09219069127683,51.183127355016595
60.50193772830545,60.28954698070127,55.6366476122025,50.578539766454135,40.162038327688606
50.75651854598034,45.28289514406189,54.14113816469295,53.77851482135058,50.32003248839928
57.54522315013369,50.83794749383982,50.23909790930762,41.3822474159748,55.235901164849714
50.292622880747004,56.28455141392939,62.53182234907686,45.28176225618439,61.06671759760996
61.61013407784726,58.64625009204183,47.64916757803665,40.28494655674297,44.87392460064785
33.54610070651023,53.900920246552595,69.00132244044062,45.68897618772004,56.47301567138811
31.408242673210633,47.15029323214438,64.44743974010258,50.212602230904196,61.674206397046405
57.33372885940081,60.669906149789554,58.5832511112877,52.565893673004084,39.625123269816896
48.52338871665301,41.77552473603769,54.08168487597465,50.74002050901093,55.84976639284653
40.243154944878064,48.494933415301,51.65160657765202,43.69789569782966,50.74731518325807
59.82112856830675,50.8505825649914,52.68513032398478,40.03903282054497,41.68388775918598
39.83197760969242,53.39224428603068,46.899535143894674,46.12166455532208,49.55863857513482
51.09750933808903,58.56777804990101,60.712799528180625,42.55271468202374,50.09755632245164
30.113411714194456,51.85551355618116,53.55113672131223,54.27976696460549,54.69537190202084
58.67542874210075,60.23220766623411,54.58669510204004,46.203262985756126,62.41828311649577
56.32452597948646,52.94221127620498,63.50652175910743,60.390958330454524,55.51139459607815
61.74767277817826,60.08831343198987,54.07871794035237,51.43837885466882,41.98415546477093
58.609541972096814,62.760021377881664,56.087617122782945,45.27108657556509,53.44258470114893
54.39599764562782,49.38692026984971,70.93474848598619,49.38193383119628,54.75047355785708
57.03790447275064,60.56904830604305,60.43519361312954,50.11022237312019,44.35269291510037
46.10718153932922,43.063769936684736,52.919748439310496,52.46588036966531,48.31889834768151
56.958722196497355,55.19825499248265,58.231165948228956,54.754014588196405,49.72406142823121
45.6929311367551,50.01969426587275,55.910719808161595,50.83985467726904,54.90891986591246
44.65839931505947,54.34146990433514,69.66876945403507,48.77304454821554,60.861282922417914
69.7858848978379,47.65415544458916,59.2533261220791,45.666535990650644,41.04337083613434
49.02951392845491,42.18983623757111,55.92981166921239,42.19449040961512,40.20238694400277
38.11253021528508,50.625868541028545,63.37232842240808,37.112989171025255,54.344421869050535
44.72276164370489,45.38528314776395,53.146690874313165,44.745613959253205,38.97422344895442
29.987811507614946,49.02947309722284,57.95518097279393,40.594129829959684,51.368376908497
