age,domain1_var1,domain1_var2,domain2_var1,domain2_var2
62.842777252197266,56.94603106381945,61.477200591986254,49.52193671920866,53.40295816386727
59.25918197631836,51.47592827375417,58.95675138592575,42.29198488887453,55.98524322976478
51.33171463012695,50.243882842043014,62.2215269594495,51.75050398778794,53.38295014702588
59.84688186645508,,,49.08946577846606,54.245878784334494
48.823665618896484,48.26043242353725,58.98994444852408,45.209054568470016,49.972266890927706
49.259498596191406,46.682942441081984,56.78869710664019,54.243224153513225,56.246506022131065
54.506011962890625,49.92322773399805,65.14870008391519,52.316243875585045,46.19629036401988
64.75115203857422,56.19821127663552,55.58714656142263,52.886136900765656,42.07909450374956
42.29763412475586,49.151775782979634,58.64558698218322,46.222505262445594,57.99097852508686
32.840084075927734,49.88099762741403,64.04921030887661,49.389152915590024,50.81470681991435
42.814517974853516,50.993921272101744,64.37662845148186,45.43791211514213,49.27938148623489
48.75001907348633,52.13835104847922,57.15245279733929,54.74255951446169,58.34097866314413
55.96199417114258,,,49.44029946236323,45.645129769315545
56.018375396728516,49.776320183583444,57.44561669905857,46.458455158715005,43.887799679374496
53.31239700317383,53.840264356497805,58.31427283567808,57.42412958676513,54.96503195143407
42.554786682128906,49.66665387698697,59.37612251406809,45.06141514312944,50.95016761901764
36.76325988769531,,,46.435483691231184,53.25321633029085
40.62477111816406,49.415852446203516,62.800902148166244,50.06243786171687,51.74848750149292
55.34661102294922,49.782776538906795,61.26501549320491,43.821439906271266,54.9876171315109
50.6701774597168,53.01588066412661,57.43972720330758,52.16211202488846,52.605412287100705
50.233154296875,46.93626267700984,63.69246575086437,51.246294096380026,49.04803161860526
40.920448303222656,50.049566609413844,55.0683984994317,41.78754430628422,54.04489050184553
55.149200439453125,55.24498744710227,57.56851052932184,52.12928360028525,52.0186467927401
38.279693603515625,45.32159425687457,61.158026724458054,49.139940938225706,55.424434647581975
41.11822509765625,53.336805483664925,63.454404501145035,55.20390209512163,56.269391232542276
57.016666412353516,54.23349731840685,60.56633293758505,46.99054991332326,57.85778200708437
61.5205078125,55.98717376008165,57.17994249972498,48.93372246782547,55.543900322103525
43.67707824707031,,,41.36510126732927,57.21187725745604
59.130699157714844,49.62586565790859,60.903488860791455,54.986319384434665,53.46928413487018
47.9232063293457,51.831914041054524,58.51053066775751,42.710545480780766,54.46803004569315
54.57495880126953,54.643313842249846,60.533287224446845,53.204792468005756,51.45400615881313
43.23097229003906,51.33577308631192,63.03684619115588,48.598994172349336,56.84614193060556
52.1363525390625,57.00017364486257,55.71285406995565,46.35432308386817,56.23996537277143
64.86236572265625,57.62953173130435,64.67739973325949,54.344358097325134,49.44097074400522
41.988590240478516,51.512978230769946,62.00872945034692,47.80480402847511,57.41416855466447
42.27456283569336,,,49.069148787130594,57.44830901611448
69.01628875732422,,,49.595273601674066,55.58472336112145
73.797119140625,58.116475249923724,57.352132953806326,49.57382667442087,53.853450581160565
66.21760559082031,55.35884165248742,57.07480765255017,54.64151659824451,49.484519084944544
46.450035095214844,54.65099239263464,59.109228875378406,50.68719843501771,51.066970321990304
31.691022872924805,44.42161425087804,60.790160230864394,44.40663111159848,54.91004640808396
62.209754943847656,54.38780010456333,58.73350912465636,50.793142059138205,46.72263258858108
50.83784103393555,50.12043861784891,63.162862687874565,50.403963218802595,54.81746785738274
53.20108413696289,49.993326045710056,56.810171800675754,45.57700562118736,53.673636611553526
49.38539505004883,57.17152622942919,61.05000690919626,46.57501018068745,55.70815755691378
51.288333892822266,56.48088844785113,61.44229834333208,46.80027614128471,50.6001769402229
35.298797607421875,48.44813279916431,62.82605399160558,45.90477009591854,48.996750550666036
36.7828254699707,46.254336836833524,67.2716188854424,53.00672929943602,54.15055864010303
54.273475646972656,49.61878101757717,59.646271715436065,52.318311271133375,42.09499120058016
51.5261116027832,48.06331050863423,57.92614364498607,49.251383935322345,50.07923184035467
48.59341812133789,54.75625800810945,55.948355548774295,47.368078969390254,51.670504463680274
54.568641662597656,52.240349209843785,56.76873590290822,53.210923006267876,50.98229649813919
44.06063461303711,50.02796989895589,62.02861673445776,48.22465854253001,52.53155132125994
46.55852127075195,52.005780121320065,63.79403127823581,46.2197970233294,51.98631205857324
58.54145812988281,,,43.98252119541372,54.57875965657386
31.00735855102539,45.47625643610845,58.901498086986344,47.73573815588853,50.867513312632326
54.419349670410156,52.98867294663747,58.06466844997131,46.21668170208435,58.17556521302399
61.30863952636719,52.676847181396916,60.9306635975098,52.24182136776302,50.5666651983827
55.286441802978516,55.92444712142627,58.26694121387346,48.343072032683615,56.12161725639924
61.692237854003906,58.62281426789453,56.851508946001324,47.57671701329621,54.536820832581974
49.84482955932617,52.11576267744175,66.22956934321299,46.28953658309172,49.763720578247685
51.172706604003906,53.7453957045169,64.0783960006038,47.85709346033519,50.094953696478804
42.456275939941406,44.40390468997441,59.59503652101514,48.571837562878585,53.03013007182007
58.26697540283203,54.15776612790062,57.792050875582966,54.59526524007544,52.56284516376524
48.43883514404297,49.00295870719756,57.244948623134405,49.939385823247626,49.51389919277828
48.107383728027344,55.67367314514601,58.086901650168,48.39921962203758,56.616404295685314
59.149993896484375,50.35001683689335,61.042734139794455,47.709482790968174,51.54112819615097
51.69150924682617,52.89246491566977,62.210588004469045,51.80563245981212,49.43389312293238
42.21194076538086,46.74571490143499,64.42616106886126,43.7082358491812,50.626166286115826
50.73227310180664,50.26572294476227,59.296747115105596,53.31057423076723,50.09250459534623
43.763099670410156,51.288617290294034,58.47479404916773,43.0198162663121,51.98324480097157
50.997928619384766,59.180904696316404,63.30774584999187,42.4234249202882,60.81347045673456
