Id,age,domain1_var1,domain1_var2,domain2_var1,domain2_var2
10001,61.8113816704625,58.269629958792756,58.944136047937576,50.163133639269454,49.86498893667326
10002,59.5808506667844,52.9666189527689,56.23940622815672,46.59873284666938,54.5403116295209
10004,51.9965142902002,50.3042481634717,59.6126141316874,48.076304689956366,50.490900610410726
10005,55.45697773245181,,,48.03597821093617,55.427870886168606
10007,42.9411536893684,50.00986299515622,57.34093358587841,45.21609952102005,51.474619885891954
10008,45.8882136033761,46.086162908086436,57.805953641690216,51.88912645678687,54.46686656336339
10009,53.5838048033636,50.876688332640114,62.052856244978024,50.31434144175778,47.32822414529208
10015,64.2031069380242,56.06477253954854,58.92788373424405,51.80571167788883,47.60240829552847
10017,44.4239064182427,51.21482345412186,56.64975695714118,43.51910623161022,54.73038203885734
10019,33.4046907187588,51.903117651736295,63.01752965630398,48.24360031160451,51.62204969370867
10025,47.47020319119601,54.63509906517848,58.20555837191249,46.961554429476635,49.67843233931786
10026,47.47020319119601,54.51258693034628,56.72027862385879,52.470642067528885,52.44608552261563
10031,59.5808506667844,,,53.0459780362949,51.9708885290877
10032,61.8113816704625,52.66503898458875,58.2061775960063,49.831404939455794,42.8439499415837
10039,50.42774666398021,50.31206721403692,58.998736830406955,53.618640919548,53.34950043546213
10040,40.1293606590094,49.60598954660861,58.953232952502745,47.96739762682176,57.145346495987255
10041,36.9611738903941,,,46.366396419434224,53.71026333665279
10042,40.1293606590094,46.84251655530265,63.0143297880482,48.08190246723651,49.55419005563238
10044,55.45697773245181,54.58114588873906,59.997005540794866,46.701120650249,55.20755339958883
10046,51.9965142902002,51.82475271609624,57.32963679449409,49.03721086828443,52.836670909566095
10049,53.5838048033636,49.46984995240407,61.74898676384085,48.580719546106,47.288274397338384
10051,38.617380566579705,49.460636859532954,59.82397146852804,45.44375350951392,53.865498085157
10054,57.4360770738362,53.75347100912616,59.734261886128934,51.29610824655421,52.58180631205595
10056,40.1293606590094,47.315076846325894,66.62579141446452,52.08481208413362,49.853996878828994
10058,35.3265819044859,49.12194059934883,58.76584248594353,49.35505896193156,54.31391507401121
10061,57.4360770738362,55.58606712968722,59.00903627061835,43.89715600288672,55.00460015398296
10063,64.2031069380242,54.47665082918418,60.839549512478,48.73487076222022,54.592855434467424
10064,41.5172025422158,,,44.084302681042814,56.20013907293136
10065,57.4360770738362,50.10001733093309,61.29619763024176,49.531005729507065,53.48089916198844
10068,45.8882136033761,50.54878480951137,60.66615055966731,47.1929750474721,55.526749611763954
10071,53.5838048033636,52.45044691741394,58.391585797410535,50.23013878860185,52.82041971746048
10072,40.1293606590094,55.354962231632264,59.19431756220378,44.786651238465545,55.74302076644249
10073,57.4360770738362,56.76887730064537,57.362119205985955,46.46431678886077,52.71304027129477
10074,64.2031069380242,56.2443885026856,64.44849615176477,52.517277276207544,48.97117688173229
10075,47.47020319119601,53.97338103958274,60.3413259171959,51.18748969422099,56.36514658710689
10076,44.4239064182427,,,49.83351925142333,53.82557456668923
10078,73.8704555779527,,,51.2195951485824,52.05162338525486
10080,76.53864269242459,56.73097881689496,57.31404302098995,52.45088755694631,51.885833521390715
10081,71.413018125774,58.57340786623417,60.171562898859186,53.44036704497511,49.218461646307794
10082,51.9965142902002,53.10081552847541,60.529760969806134,47.328794359801904,50.03268707662778
10084,33.4046907187588,48.207333978114434,65.32032142372816,43.132470974219,51.67184628043413
10086,59.5808506667844,55.405828900973226,60.80199150658574,50.22828336191871,47.427935026543295
10088,44.4239064182427,49.19123265841788,61.08831807818545,48.58072099396536,54.9109120715967
10089,51.9965142902002,50.76423639801471,57.28690772326861,46.893924873803776,52.74989074535064
10090,47.47020319119601,53.21300715781946,60.78594528782916,45.24721923291232,56.527254967574635
10092,55.45697773245181,53.929486497779344,55.64602952700107,44.997807144792795,52.806507746779204
10094,33.4046907187588,48.37218233504946,61.45849322362582,43.349716662793675,51.36341477859109
10097,33.4046907187588,44.61665514915863,62.11211699341412,49.651985099358384,55.967681148735046
10098,55.45697773245181,55.783716280301405,59.047654322777824,49.218653558666325,42.751128562665826
10105,59.5808506667844,52.45760348683518,52.34408746722832,50.67428067645543,52.31534620880168
10111,48.948756262021504,50.38606542806665,57.1226824028676,48.687549820695345,51.212778616383744
10113,53.5838048033636,53.0687822798924,59.04374770411499,49.094519424964474,50.72592984961532
10114,44.4239064182427,53.11967952192371,58.22907159869497,49.54537338493157,52.23482410270874
10115,42.9411536893684,50.74660432172129,62.63747485977858,44.446864888227346,51.34669933195938
10118,61.8113816704625,,,47.7992550648373,56.1950545588109
10120,30.997382663281805,47.82499157285297,57.957811458926436,48.212130812671184,52.08092571315687
10121,51.9965142902002,54.37018688647069,58.82575521880519,46.114918263007574,58.70346017002201
10122,57.4360770738362,53.03167407800108,60.27013820929978,53.18574439180011,53.12051574794241
10123,57.4360770738362,52.443640364402206,59.429757180824794,50.32077281599658,52.19938421086741
