age,domain1_var1,domain1_var2,domain2_var1,domain2_var2
60.921602465408085,49.137037308844704,60.66482828061093,56.44400261528755,54.56826865504103
74.84087192418681,63.88404019106669,61.95096666011506,45.28085776204073,51.11656221329676
38.460924750249646,44.894061136512896,52.419516198020496,40.47406993789366,55.95046492711964
51.70010202166394,53.10370906836058,62.25710605522117,51.166762734158155,49.954262998742955
50.65046344520353,57.312200077534555,59.33677606914154,46.33770005012395,62.70757623104308
46.11435116251214,47.66944610382763,56.12608251813101,51.070529107055904,60.743856567179954
37.44606636901804,44.938743395801914,63.258088988310504,50.11092836325643,48.03799630504737
53.09355154892374,52.83616879021313,55.02794223453713,56.60213573721697,59.00904838159876
47.33479856890927,47.93746867897506,69.13658348048973,45.13608760610281,50.11876381529357
68.10203872842855,49.2742770145229,63.72818174944223,39.715579651228005,44.041553180837084
56.30964528368647,50.04876705473964,61.40396128395652,54.08050319963215,47.718858388618614
58.2778963745521,47.97435938014833,71.89606398266723,57.56868838864717,47.539721742678076
39.44888911776307,44.82205063383165,56.87390269545376,43.56139285507965,61.15198732760031
29.768029348059127,42.66117031597532,58.0583674580752,42.90528398632886,55.62521932541251
41.9033186718182,56.80941677926888,59.59963834487329,51.466848516831405,49.050654720332666
56.341351551399086,56.345099820486226,54.13392959750133,53.84994783839789,61.22654134283522
64.87708529288834,55.74507916209305,47.681819290059586,57.50975156960022,52.31325878158116
55.13082935695442,49.83171142752143,41.60627179894449,40.09996888856601,48.154000161734785
41.0377683365861,50.814491370783415,57.57417059529668,36.85893457919995,43.73404069949325
48.44846216486703,51.30068862522677,61.00336508919354,47.84414090033277,49.68098623175357
63.65015396650178,55.9222302324947,54.22867656726998,47.209645585248886,46.89335274884016
40.604617426791954,49.597412045012014,50.91926032028935,39.53165429287033,50.410745410957574
60.786887134416304,58.04110235147659,57.56616446143599,48.021276815733884,42.07974498295163
50.06441978141129,56.13296641832628,58.65496119031896,48.35179098974145,44.215773939770585
63.510110763949854,56.38518190841624,62.511746848771786,39.02201424265771,59.24997951475703
53.31201335915171,59.726032700090855,59.457209879223704,42.71317708618276,53.0470440991872
63.765566030079256,57.523211173094026,55.13791107210791,44.55367465890032,58.43621380007865
49.4559304834939,48.141703070008575,49.09526545986681,44.90864324532218,57.645152292537695
56.91384508309629,52.26345213657987,56.674133060851396,46.261675495004006,53.20835905086795
50.79341316082419,47.94406341385081,55.37777418625747,44.09995562267271,57.273747482479585
50.07051032700122,54.10264664388031,58.16459471856057,57.96119401820736,61.68019004008748
35.00201721419605,46.358724666117375,60.27234015820303,50.68814764129484,58.93414459021336
43.43475167585946,48.61632475508013,53.99251340463001,46.16630100794805,43.18790041772896
52.9638179147533,59.26575924821151,56.60620406523597,41.30511941960881,35.611722818484296
54.98470324539916,56.30906127239804,61.43391917594727,51.82567118864537,57.1298814206984
40.12112583378161,44.95181108337108,62.083768065800896,48.5886368749134,51.22476910143013
53.39690574800079,51.34656815205692,60.0259249565691,50.18610033207119,50.734102928703386
47.28643983788026,50.00354053875946,56.92204388593369,40.04711547814736,46.45952121531498
37.56721873592482,39.86705267961618,61.67737123012136,44.70643619439752,42.9711286136188
51.27903896841283,57.33128831252635,56.728602450429364,44.33215778064422,45.41967155204245
45.5691012057805,49.319780119674924,51.57867887725778,48.15224765359061,51.13494839133721
37.499756355170284,58.571177159757404,62.22365826554991,52.76193791124668,59.99102537219018
