Id,age,domain1_var1,domain1_var2,domain2_var1,domain2_var2
10001,61.422049341002214,58.62190501955432,59.08258829761464,50.26672218684683,49.63090199795906
10002,59.721688682662055,52.85637889867175,56.36419402449175,46.7041146256776,54.250515117252846
10004,51.427496670330804,49.99827039101317,59.65615129014871,48.074402637649705,50.35835801690864
10005,56.153890829190104,,,47.985300329882065,55.03758507471222
10007,42.94437257464053,49.80812069999386,57.390675959219685,45.263398096378616,51.69230060181166
10008,46.10185943087054,45.84265233607094,57.9739443685176,51.8935273248849,54.179573787303255
10009,54.60777604595325,50.94397251723508,62.01401055141935,50.32505242016477,47.36901261688448
10015,63.69377838345842,56.04405170742139,58.99932589452837,51.852410031732894,47.64108724863597
10017,44.62626457608967,51.06253389611339,56.790466785000476,43.64942083167068,54.54013523341593
10019,32.39673281891551,51.864774566044595,62.962740672232506,48.314288424602644,51.465859589343395
10025,47.826718781374595,54.18032152680679,58.16595666087801,47.013869355911424,49.936515615389425
10026,47.8159553142876,54.76218454561117,56.87884190659043,52.39979791290782,52.1788165378053
10031,60.17132944000885,,,53.093653028310925,51.66637017580047
10032,60.63500988166992,52.983558966976226,58.36783172801882,50.03937794463037,42.98412522978632
10039,49.69799627279213,50.07746137351382,59.09683441397996,53.44874070758052,53.2042143163354
10040,40.52466044606951,49.44690777228443,59.01413997710472,48.0093574009144,56.869123661214154
10041,36.20876752051154,,,46.348348565186264,53.41414440749468
10042,39.58114592852112,47.07671543342949,62.98423298707873,48.12512744245522,49.62772505112673
10044,54.447686745768955,55.19085318643362,60.04366832411681,46.80480448182693,54.97052418071112
10046,51.377672727002704,52.02357437366235,57.402142774039525,49.03316587087174,52.710160950545465
10049,52.72668732107318,49.43873356986389,61.791413502842005,48.748882932080186,47.30226523534167
10051,39.00170749866047,50.09706594716036,59.83782362268504,45.57447443547171,53.79461884487855
10054,57.04759775708982,53.68604869505416,59.74750357501258,51.34176440749521,52.43193494393546
10056,39.830102178039326,47.28284577602235,66.46409000118284,52.10947844364875,49.9088633201764
10058,35.547744495028084,48.81519583468097,58.922997502938784,49.37739798264114,54.04657197170361
10061,57.13376125842645,55.48538656037054,59.14095953602873,44.11070888353841,54.638343498083245
10063,65.06461215952473,54.67366594706704,60.86060120040846,48.82900512913653,54.238549607349455
10064,40.74605514080958,,,44.16038109014775,55.96254706031521
10065,58.45641721241062,50.34365113496947,61.23706077742303,49.37502393045903,53.502049668398435
10068,45.31710613724278,50.31369568854385,60.62644593527555,47.188607531294096,55.41775794616535
10071,53.92461759068903,52.234423688154926,58.437087072847966,50.18493123676842,52.818449539336214
10072,39.935058881227754,55.80537953283113,59.248395198928044,44.83150660268709,55.65148715737158
10073,57.94306940029258,56.91657412933094,57.530332447878905,46.51619622526789,52.635916094191884
10074,64.05885488316346,56.80386145265648,64.3730197797765,52.48107947593067,49.165913496867525
10075,46.88973914427577,53.850911401776294,60.38079943730651,51.19019308050434,55.97268306725485
10076,43.80845227118914,,,49.77686329536257,53.85510203487031
10078,74.42608839274756,,,51.205506391916025,51.96419817159657
10080,77.59782961208867,57.15974317223157,57.45073965993028,52.46158129975417,51.792505054309814
10081,70.99017054897989,58.652945439006395,60.15722317076986,53.500150508625815,49.35335275652529
10082,51.41079584072196,53.0518849289236,60.514434762715815,47.382324157003815,50.09139416485053
10084,33.72359508820893,48.097757836615216,65.21701066998689,43.36653160848414,51.74477066579604
10086,59.57191839166087,55.154450480690834,60.821093890141285,50.32172581216789,47.56095734534743
10088,43.93935876221215,48.970854694012864,61.016813641466726,48.445094483233675,54.86108617569467
10089,51.42218820381977,50.89585365423131,57.394547020313205,46.91437794958666,52.75136476299977
10090,47.33133963886321,53.51245442029735,60.796851506632215,45.34114193221461,56.36847471774768
10092,55.48637067880116,54.52275738485183,55.85207100187229,45.13553917473892,52.67364042493414
10094,33.536172884666,49.19338958964975,61.43101627589451,43.37689779702988,51.4110934200546
10097,32.68152009467397,44.65130836954025,62.08706274399849,49.56142019732639,55.659999226394326
10098,55.06987272308493,56.07215950245643,59.08692956030561,49.257229875050115,43.219649927595775
10105,59.4320326216557,52.4751638276396,52.51583514221242,50.71746867747433,52.20569135735445
10111,49.245071298250465,50.016746834959754,57.22477406655774,48.78049905400708,51.168344259058955
10113,53.186324689781166,53.17329363727744,59.181246715711744,49.171364722151154,50.734109778106664
10114,44.157188250835816,52.86664178804601,58.35261659624825,49.5045304196004,52.21009343354979
10115,43.54008225001234,50.81201022604274,62.59446325941619,44.55319310523385,51.43685778372393
10118,61.963463668010824,,,47.954041117345064,55.92405949596174
10120,31.44324920690305,47.736766227641894,58.086598485427075,48.17723028089182,52.14004411677917
10121,52.21719716563775,54.35071734530401,58.89677939830513,46.194294979015844,58.49706440720462
